AGE,CUSTOMISATION OPEN ENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total ages,"Burger & Chips (e.g. Beef, Chicken, Veggie):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Meat & Chips (e.g. Steak, Chicken):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Meat & vegetables (e.g. Roast, Grilled, Breaded):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Fish & chips:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Sausage & mash:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Cottage/Shepherd's/Fish Pie:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Pastry Pie (e.g. Chicken, Steak, Beef, Veggie):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Jacket potato:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Casserole / Stew:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Soup:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Sandwich / Toastie:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Pizza:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Lasagne:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Boiled Pasta (e.g. Bolognese, Tomato, Pesto, Cheese):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Baked Pasta (e.g. Chicken, Tuna, Tomato):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Filled Pasta (e.g. Raviolli, Tortellini):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Risotto:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Gnocchi:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Curry & Rice (e.g. Tikka, korma, butter chicken):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Stir fry / Noodles:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Rice bowl / fried rice:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Katsu Curry:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Chicken (e.g. Sweet & Sour, Sweet Chilli):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Thai Curry (e.g. Red, Green, Massaman):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Thai Noodles (e.g. Pad Thai):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Ramen:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Fajitas / Burritos:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Chilli & Rice (e.g. Con Carne, 3-Bean):For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Tacos / Enchiladas / Quesadillas:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Piri-piri / Peri Peri:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Jerk Chicken:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Cajun Chicken:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Paella:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Stroganoff:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Tagine:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)","Cous Cous:For each dish, please describe what is important in making sure it will be eaten by the children (e.g. what is different to how you would prepare it for just adults?)"
10,"Cut up burgers, no onions ","Cut up steak, thin chips ",Thinly sliced veggies,,Cheesy mash ,,,Half potatoes ,No carrots,,,Only tomato sauce ,,No mushrooms ,Only chicken bake ,,,,Mild spicy,No bean sprouts ,,Less sauce ,,Mild spicy ,Mild spicy no bean sprouts ,,Soft tacos ,Mild spicy no beans ,No lettuce ,,,,,,,
5,"Choice of sauces, simple burger bun, just lettuce in the bun",Cut the meat into smaller pieces ,Cut the meat into smaller pieces,,Plain sausages without herbs,Vegetables to be cut small,Nothing different ,Simple toppings such as beans or cheese,,,,"Plain toppings like margarita, chicken but no extra flavours like pesto",Small chunks of vegetables ,Lots of cheese for the top and simple tomato and basil sauce ,,Smooth filling ,,,Nothing too spicy and plain rice,Small vegetables and a familiar sauce such as soy or black bean ,,,,,,,"Lots of cheese, vegetables to be cut up and crunchy ",,Nothing too spicy and smaller wraps,,,,,,,
"6,16 or older",,,I cook it the same way for all the family.,,,,I cook it the same way for all the family.,I only use baked beans and cheese for the children.,I cook it the same way for all the family.,I cook less spicy soup for the children like tomato soup or chicken.,I only make ham and cheese sandwich for the children.,I order ham and cheese pizza for the children.,I cook it the same way for all the family.,I cook it the same way for all the family.,,,I cook it the same way for all the family.,,The children only eat a very mild curry.,I only cook plain noodles for the children.,I cook it the same way for all the family.,,I serve them the chicken without pineapple.,,,,,,,,They don't tend to eat it because it's too spicy.,,I cook it the same way for all the family.,I cook it the same way for all the family.,,I cook it the same way for all the family.
"11,13,16 or older",Plain ,Tender ,Tender ,,Plain and simple ,Cooking together ,Not spicy,,Colourful vegetables ,,Simple,Ordering different toppings,Not spicy,Cheesy ,Not spicy,Plain and simple ,Not spicy,,Not spicy,Slightly sweetened ,Colourful with vegetables ,Not spicy ,Not spicy ,Not spicy ,Plain ,,Cooking together ,Not spicy ,Simple ,,Not too spicy ,,One type of protein ,,,
"14,16 or older","Tomatoes, gherkins and cheese to be added in the burger",,Good seasoning on the vegetables ,,Gravy,Peas ,,Browned in the oven/air fryer,Consistency runny,Clear broth ,Cheese,Garlic butter,,Fresh garlic,,,,,,Crunchy veg and soya sauce ,,,,,,,Tomato soicy salsa sauce on top and cheese,,,,,,,,,
8,No mayonnaise ,,Milder,Nothing ,,Nothing ,Chicken only,,Nothing ,,Nothing ,No veg ,Nothing ,Nothing ,Tuna not chicken ,Nothing ,,,Milder ,Lots of noodles ,Nothing ,,Milder ,Milder ,,,Milder,Nothing ,Milder ,Milder ,Milder ,Nothing ,Nothing ,,,
"4 or younger,5",,Texture ,Vegetables they like ,I know they will eat chips ,They both like sausage and mash ,They both like pies ,,I know it's a bland food my son will eat ,I mix and hide vegetables ,,,They always like it ,,They like the cheese ,,They like it if it's covered in cheese ,,,They like rice so try and mix in the curry ,They love noodles ,Again they love rice so hide the begetabkes in it ,,They love chicken so good meal to hide veg in ,,,,,,,,,,,,,They like the texture 
"4 or younger,8","Nice quality meat, no chewy bits. Adults would get extras like pickles, salad and spicy sauce ",,,Nice white fish with crispy batter. ,Nice sausages - no chewy bits. Creamy mash,Lots of filling and not too runny / sloppy. Served with green vegetables. Same for adults ,Lots of filling and variety inside. ,Lots of cheese! Beans or tuna and cucumber ,Nice chunks of chicken and vegetables,Homemade with lots of veg. Kids like it smooth so there's no bits,,Simple cheese or ham with olives for the kids. Adults are more adventurous with toppings ,We make from scratch with shredded chicken / lamb mince / ,Kids eat this whatever the topping. Their favourite is marmite and pea soup it's cheese,The kids and adults love various baked pasta. Lots of cheese and sauce. Not too sloppy or dry. Nice fillings and a crunchy topping. ,,The kids like this with chicken and green veg. No mushrooms,Delicious baked kr just boiled and lightly air fried to crisp up ,The kids like slow cooked curry so the meat is soft. Lots of rice and popadoms ,"By kids love noodles with egg, chicken and vegetables ","Lots of peas, egg, flavour. Nori with chicken or salmon. ",Kids always eat this - needs lots of carrots as they love them! ,,Their favourite - Thai prawn curry. We make the sauce from scratch and they make too so know what's in it ,,Lots of nice protein and udon noodles ,No onion for the kids ,,"No onion but lots of cheese, beans and sides ",,,,They like lots of variety - fish / chorizo / mussels / chicken and prawns. They prefer raw pepper and not cooked so we do both so adults can also have cooked pepper ,,We slow cook in the morning so it's soft for them a no chewy bits. They like dried apricots in a tagine for sweetness ,Super quick with fish 
"4 or younger,6,8",Cuz meat is a mistake ,Steam can be made within minutesbif marinated ,Ymmyy,Got in cold weather ,,,,,,Good for winter,,I love pizza my family loves it too,Personally best quick meal,Quick and easy,,Way easy,,,Everybody loves them,,Yummyyyy,,Tiny b,Yummy,Kids love them ,Spicyyyy,Enjoy,Chilies arrnmy husband favorite ,,Yummy,,Tinny,,,,
"9,12",,,,Chips,The mash,,The chicken ,,Water,,Meat,The toppings,Cheese,,Pasta,,,cheese,,,Rice,Chicken ,,The greens,,Noodles and spice,,,,,,,,,,
"9,11",Beef,Steak,Grilled,Fried,Grilled,Baked,Chicken,Cheesy,Chicken,Chicken,Avocado,Cheese,Meat,Plain,Plain,Plain,,,Less spicy,Chinese,Plain,Less spicy,Chilli chicken,Red,Pad thai,Spicy,Veggies ,3 bean and mince,Cheese,Mild,Mild,Mild,Seafood,Less spicy,Plain,Plain
"5,14",No spice,No spice ,Not too many unfamiliar vegetables ,Familiar fish ,Not goo many herbs,,No spice ,Keep it plain ,Not too spicy and not too many vegetables ,Not too spicy,Simple fillings such as cheese,Simple toppings like margarita ,Not too much tomato ,Plain pasta ,Plain non spicy ,Non spicy,,Non spicy ,Keep the chicken and rice separate,Not too.mich veg ,No egg,No sauce on the chicken ,Not too much sauce ,Mild flavor ,No spices,"Dry, no liquid ",Plain with no sauce ,No chilli,No sauce ,Small portion ,Not too spicy ,Not too spicy,,Plain ,,Plain
9,,,,Add sauce ,Extra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15,16 or older",,It's cooked how they like it,It has yourkies,Depends on the fish,,Not yo much mash,Depends on yhe pie,Depends on the gilling,Depends on yhe meat,Flavour,,Flavour,,Pasta shape,Pasta shape,,,,Depends on yhe curry,Contents ,Contents ,,Wouldn't eat it,,Content ,,Flavour ,Wouldn't eat it,,,What goes with it,,,,,
"5,8",,,,Preparation time,how its prepared,hot/cold,,,,hot/cold,,how its prepared,,hot/cold,,,cold/hot,hot/cold,how its prepared,,how its prepared,,,,how its prepared,,,,how its prepared,how its prepared,,how its prepared,how its prepared,,,
"4 or younger,5,7","Plain, right colour and texture every time",,,Right colour taste and texture everytime,Right taste and colour,,,,Right vegetables and time of cooking,,Right sauce,Right type,Right consistency in layers,Time cooked,Time cooked,,,,Time cooked and colour,Colour and texture,,,Colour and texture,,,Colour and texture,Colour texture and sauce,Colour texture and sauce,,,,,Taste and texture,,,
"5,6",Make it plain,,Add gravy,Birds eye,Use richmond,,Add gravy ,Make it plain,,,Use ham,Cheese one ,,Plain pasta ,,,,,,,Do a microwave one,,Use air fryer ,,,,,,,,,,,,,
15,,Not as rare if it's steak. Always use chicken breast,,,Wouldn't make onion gravy,Nothing different,Nothing different,,Nothing different,,,,,Nothing different,,,,,,Less spice,,,,,,,Less spice,Less chilli,,Use lemon and herb seasoning,,,,,,
"13,16 or older",,pre packaged ,plain vegetables ,pre packaged ,plain sausages ,,no onions ,,,,,plain toppings ,no onions ,not lots of flavours ,not burnt ,,,,not spicy ,,,,,,,,plain chicken inside ,,,,,,,,,
14,Different cheese slices and sauces,Nothing,Nothing,Nothing,Nothing ,Nothing,Nothing,Nothing,Nothing,,,Nothing,Nothing,Nothing,,Nothing,Nothing,Nothing,Nothing,Nothing,,Nothing,,,,,Nothing,,Nothing,,,,,,,
"5,7",,,,,good quality sausages ,,,add a lot of butter,,add noodles ,,,more chese,more sauces,,use cheese,,,non spicey,use hoisen sauce,,,non spicey,,,,plain not a lot of seasoning ,,a lot of cheese ,,non spicey,,,,,
"7,10",I let them choose the burger buns in supermarket ,,,I cook from scratch bc they like the seasonings ,They help prepare the mash ,,,They choose the toppings ,,,They choose their fillings,They choose the pizza at the supermarket ,I wait for them to request this one as one child does not like ,They dish up themselves - we call it DIY pasta bar,They help me make it,,,,They choose the type of curry sauce ,N/a,,They choose the meal at supermarket ,,,,N/a,,,,,,,,,,
"4 or younger,6",,,,,,,,,,,,,,,,,,,Not spicy ,,,,,Not spicy ,,,,Not spicy,,Not spicy ,,,,,,
"4 or younger,6",Variety of fillings,How well done the steak has to be,,,The type of sausage as adults we like a bit of kick,,,,,,,Great toppings,,,,,,,,,Extras to add in the rice,,,,,,,,,,,,,,,
"9,14",Less salad for the kids ,Keeping it plain ,Using veggies they like ,,Homemade is preferred ,If shop bought it must be good quality otherwise they won't like it ,Good quality pastry ,Heinz's beans always ,,Chicken or veg soup ,,Always homemade with mozzarella ,No hidden veg ,Pesto is always a favourite ,,They loved filled pasta ,,,,Chicken stirfrg always ,,,Sweet chilli chicken ,,They love noodles ,They love chicken Ramen ,,,,,,,,,,
"4 or younger,12",,Marinated meat,Has to be carrots ,,,,,Lots of cheese and soft potato ,,,,Good toppings ,,The correct type of pasta,,,,,Has to be korma,Lot of sauce,Not too much egg,,Served with pitta breads,,,,Not too spicy,Not too spicy,,,,Served with coleslaw ,,,,
14,,,Meat cooked correctly and the right meat,,,I'd add more vegetables for adults ,,,Nothing,,,,More vegetables in larger chunks just for adults ,Nothing,Nothing ,,,,More spice for adults ,Nothing,,,Nothing,,,,,More spice,,,,,,Nothing ,,
"4 or younger,8",Simple ,,Nutritious and full of flavour ,,Simple ,,,Different toppings used ,,,,Quick dinner ,Simple for all the family ,Quick and simple ,,,,,Full of flavour ,,,Spicy for older children and adults ,,,,,Simple and fun ,Simple meal for all the family ,,,,,,,,
"4 or younger,6","Sauce and cut the burger up, baby needs fries shape clips so no choking","Slice the steak, baby needs fries shape clips so no choking",No difference ,"Cut up fish, baby needs fries shape clips so no choking",Cut up sausages age appropriate ,Make sure veg is cut okay for baby and soft ,,,,,,"Older two only like pepperoni, baby I'd give margarita with few veg, cut in slices ",,No difference. Lots of cheese on top,,,No difference ,,No difference ,No difference ,No difference ,No difference ,More mild on spices ,,,,,,,,,,,,,
"4 or younger,6",,,Cut small enough ,,Tasty flavour ,Taste good but nutritional ,,,Tasty good ,,,,,Taste good,Taste good,,Taste good,,Not too spicy,,Taste good,,Taste good,,,,Not too spicy ,Not too spicy,Not too spicy ,,,,Not too much fish ,,,
"8,12",,Plain cooked steak and not thick cut chips ,"Plain flavours, only certain veg eg carrots ",,No wine in gravy,No veg in pie mix ,,"Nice toppings, lots of cheese and only packet ham","They don't really like it so it's a bit hit and miss, not too much onion or wine ",,"White thick cut toast and again, thin, packet ham","Thin cut, plain toppings, no meats ",,"Just white pasta. They won't eat flavoured ones such as spinach, topped with lots of cheese! ",Not too much veg! ,,,,"Not spicy, my daughter prefers shop bought, ready meal curries ",Not popular at all with the children. Normally we just give them the pain noodles and keep the stir fry for ourselves. ,,,"Not spicy, small chunks of chicken ","They don't really like it, needs to be loads of mild sauce, they mainly just eat the rice ","Again, quiet plain, not too much veg",,They loves these as long as they're not too spicy ,"Not hot, at all! Lots of cheese on top! ",,"Not too hot, served with chips and mayonnaise ",,"As above, not too hot and lots of mayonnaise ",,,Veg chopped small ,
"4 or younger,10",No difference ,,No difference ,,No difference ,,,No difference ,,,No difference ,Child will only have cheese and tomato whereas we'll have different toppings on ours ,,No pesto on child's. Other flavours are fine ,No difference ,No difference ,,,Child doesn't like spice so have to make it plain ,Claims not to like stir fry but I give it anyway ,,,,,,,Non spicy ,,Non spicy ,,,,Non spicy and no fish ,,,
"9,11",The flavour,Flavour,Look and flavour,The fish type,Homemade mash,Look and flavour,Flavour,,,Colour,Filling,,Cheese,Type of pasta,,,Type of fillings,,The heat,Size of noodles,Type of rice,,Sauce it is mixed in,,Colour,,Flavours,,Fillings,,,,Fillings,,,Colour
"8,13",,,No difference ,,,,,,,,,,No difference ,Pasta shape,,No difference ,Flavour of risotto,No difference ,,,,,Not spicy ,,,,,,,,,,,No difference,,
"4 or younger,5",Add burger buns add cheese let the out sauce on themselves rather than add the sauce ,No difference unless using a flavour and then don't tend to add the flavour to children's ,No difference ,,No difference ,No difference ,,,,,,Order margarita or ham and cheese only with children ,No difference ,No difference ,,,,,Use only mild curries and add potatoes to the sauce ,,No difference ,,No difference ,,Makenitnmild ,,tend tindinjustnham and cheese not to much flabourn,Make it mild and baked beans instead of kidney beans ,Very mild flavours ,Keep it mild flavours ,,,,,,
"5,12",NA,NA,NA,NA,NA,,,,,,NA,NA,,Not too much pasta sauce,,,,,,Not spicy ,,,NA,,,,,,,Not spicy,,,,,,
"13,15,16 or older",,Nothing different as kids are teenagers and practically eat adult meals now,Nothing different as kids are teenagers and practically eat adult meals now,,,,,,,,Nothing different as kids are teenagers and practically eat adult meals now,Nothing different as kids are teenagers and practically eat adult meals now,Nothing different as kids are teenagers and practically eat adult meals now,Nothing different as kids are teenagers and practically eat adult meals now,,,,,Nothing different as kids are teenagers and practically eat adult meals now,Nothing different as kids are teenagers and practically eat adult meals now,have lots of meat in it,,Nothing different as kids are teenagers and practically eat adult meals now,Nothing different as kids are teenagers and practically eat adult meals now,,,Nothing different as kids are teenagers and practically eat adult meals now,,,less spicy than usual,,Nothing different as kids are teenagers and practically eat adult meals now,,,,
"4 or younger,5",It's cooked well ans they have sauce ,,Meat is what they like ,They have no vinegar,Sauce,Lots of cheese,Chicken or beef,Cooked well,,,,,,,No tuna,,,,,,,,,,,,,,,,,,,,,
"4 or younger,6",Plain beef burgers ,,Nothing,Nothing ,"Premade mash for children, homemade for adults",,,Not crispy,,None,,None,None,Mone,None ,,,,Less spicy ,Nothing ,Nothing ,,,Not spicy ,,,Not spicy ,Not spicy ,Not spicy ,,,,,,,
"10,14",Plain,Nothing,Variety ,Nothing,Nothing ,Nothing ,With lots of veggies ,,,,,Nothing ,Nothing,Nothing spicy,None,Nothing,,,,Nothing,,,Nothing spicy ,,Nothing spicy,,Nothing spicy ,None ,,,,,,,,None
"8,10",,How well done steak is,,,Creamy mash,,,,,,,Pepperoni ,,No mushrooms,,,,,,,,,,,,,,,,,,,,,,
"8,10",Cheese slices and a burger bun,,"Roast chicken or gammon well done covered in gravy, vegetables have to be broccoli and Cauliflower cheese.",Slice of cod with petit pois ,Richmond sausages with cheesy mash,Cottage pie with cheesy mash,Chicken pie with gravy,,Sausage Casserole with cheesy mash,,,Ham and pineapple pizza,"Home made lasagne, well done so crispy on the top",Bolognese with shell pasta,Tuna pasta bake ,Raviolli covered in cheese,,,Korma curry with raisens ,Pulled pork stir fry,,With Jasmine rice,,,,,Fajitas mild sauce ,,Tacos with lettuce and sour cream,,,,Spanish Paella ,,,
"4 or younger,6",I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,I prepare everything the same,,I prepare everything the same,,,,I prepare everything the same,I prepare everything the same,,,,,I prepare everything the same,,,
"5,12",With some veg on the side ,Not as spicy ,Lots of vegetables ,Small amount of fish ,Cheese in the mash ,Loads of hidden veg ,Vegetables ,Cheese and beans ,Not as big chunks of meet ,Tinned ,Cheese,Just cheese and tomato ,Hidden veg ,Not much spice,Simply ingredients ,Not spicy ,,,Not spicy ,Simple flavours ,,,,,Simple flavours ,,Not spicy ,,Not spicy ,,,,,,,
"5,7",,,,,Sausage not burnt,,,,,,,,,Separate the pasta and bolognese on plate,,Plain no sauce ,,,Separate curry & rice on plate,,,,,,,,Not spicy ,,,,,,,,,
"5,7","No onions ,garlic, mushrooms or chilli for kids ",I don't add spicy ingredients ,No spicy ingredients ,Same ,,,,Same ,,Same ,Same ,Meat and veggies on pizza ,Same ,Same ,,,,Same ,,,Same ,,,,,,,,,,,,,,,
"5,7",,,One child likes gravy and the other likes it plain ,Skinny fries - children like this meal less of using steak cut chips ,Chipolata sausages are preferred ,One child will just eat the mash topping so have to try and separate that from the mince,Again one child will only eat the pastry so have to try and cut the filling out ,Have to cut the potato skin off once The potato is cooked,When wet have this meal one child will not eat the meat in the sauce so have to cook their chicken separately with no sauce,,,Nothing we all eat the same ,,One child like pasta with pasta sauce whilst there other has it playing with grated cheese,,,,,,Nothing we all eat the same,All eat the same,,Both children do not like spice so theirs has to be very mild,,,,Again they don't like spice so a mild mix has to be chosen,,,,,,,,,
"4 or younger,6",Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,,Prepared and served same as adult,,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,,Prepared and served same as adult,Prepared and served same as adult,,,Prepared and served same as adult,Prepared and served same as adult,Prepared and served same as adult,,,,,,,Prepared and served same as adult
"7,9,11",,,,,,,,,,,,,,,,,,,,No chillies,,,,,,,,Not to spicy ,,Not to spicy , It to spicy ,,,,,
"10,11",No difference,No difference ,No difference ,No difference ,Frozen mash pellets to ensure its the right texture for my children ,,"Filling will differ - I.e no onions, mushrooms",Individual toppings,"Less vegetables inside the stew, my children don't like the texture when cooked in the sauce. Instead the veg will be steamed separately and dished up",,,Indivual toppings,No difference ,No difference ,,No difference ,,,Will be milder in terms of heat/spice. Possibly adding cream.,Less spice/heat,,,"Dish would be more plain than if I were doing it for adults only. Just sauce and chicken, no extra vegetables.",,,,Dish up to everyone's individual requirements.,"Far milder with regards to heat of chilli, no kidney beans",No difference ,,,,,No difference ,,
"14,16 or older",,,Tasty ,Good quality fish ,Lots of gravy ,Creamy mash ,,Beans and cheese ,,,Mozzarella ,Good toppings ,Home made sauce ,Home made sauce ,Home made sauce ,,,,,Quick,,,Good sauce ,,,,,,,,,,,,,
"12,14",,Not fatty meat,Needs to be breaded,No cuanges,No cuanges,No cuanges,,Served with beans,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8,12,14",Prepare more chips,,Need to be grilled,,,,,,,-,,-,,More cheese,,,,,Less spices,-,-,,-,,,-,,,,,,,,,,
"7,11",Make sure the chips are salted with a range of dips ,Make sure the chips are salted with a range of dips ,,,Add a bit of butter and milk to make it creamier ,Order only from one particular place ,Order from the same shop ,Both kids like different topping. Ie butter for one and the other like mayonnaise and barbecue sauce,,,Honey on the toast ,Barbecue base not tomato ,,Must make it with either tomato and basil sayce and add garlic ,,,,,The like it as it is,No onions ,No onions ,,They like it coated in home made barbecue sauce with extra lemon juice ,,,,,,,,,,,,,
"4 or younger,5,8",,It's soft & tasty ,More meat & less vegetables ,,Taste ,Our has to be crisp ,More beef,It has to be sweet potatoes ,Tasty,Hot and not spicy ,,,,,,,,,,,,,,,,,,,,,,,,,,
"4 or younger,6,9",My youngest doesn't have the bread but the rest is the same. ,No difference,No difference ,,,,Cut up smaller,Cut up smaller ,,No difference ,No difference,No difference ,,No difference ,,,,No difference ,,The children don't like noodles so they have rice instead ,,,No difference,,,,,,,,,,,,,
"5,10",No salad ,,Chicken instead of beef or pork,Use fish fingers or fish Cakes for kids ,No spicy or herby sausages just plain and no onions ,Cut veg small ,No beef ,Take skin off ,Cut up veg small ,Only Tinned ,Just cheese and ham ,Frozen pizza ,Shop bought ,Only used cheese and pesto ,Mild Flavours ,,,,Mild curry no extras ,,,,,,,,No veg ,Mild chilli,Let them make it themselves ,,,Not too spicy ,,,,
"4 or younger,5,8",Making it as plain as possible ,Making it as plain as possible ,Making it as plain as possible ,Making it as plain as possible ,Making it as plain as possible ,,Making it as plain as possible ,,,Making it as plain as possible ,No crusts ,No crusts ,,,,,,,,,,,Making it as plain as possible ,,,,,,,,,Making it as plain as possible ,,,,
6,Smaller potion,Smaller potion,Less veg,Fresh fish caught the day before ,Different sausages,,,Nothing,Nothing ,,,Nothing spicy,,Plain,Nothing,Nothing,,Nothing,He doesn't have this spicy, Nothing,,,Plain,,,,Not spicy,,,,,,,,,No lemon
"6,11,14",None,None,None,,No gravy,Less vegetables inside,,No cheese,,,Specific ingredients ,Certain types,Left to cool,No sauce with cheese ,,,,,None,,None,,,,,,None,No beans,None,,,,,,,
"13,16 or older",no onions on them,meat cooked well not rare,has to be chicken or beef for them to eat,they have to have it in batter,,,,n/A,limit veggies ,,n/a,n/a,no mushrooms for children,,,,,,,same for all,,,,,,,no onions,same for all,,same for all,,,,children don't eat this ,,
"8,15",Looks good,Had sauce ,Looks good,,,Tasty ,,Well cooked,,,Tasty ,Smells good,,Filling,,,,,,,,,Tasty,,,,,,,,,,,,,With sauce
"4 or younger,5",,,Veg they like,Not salty chips,served nicely on plate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6,9",No difference ,,No difference,,No difference ,Na , Na,,Na,Na,,Na,Na,Na,Na,Na,Na,Na,Na,Na,Na,,Na,,,,Na,Na,Na,,,Na,Na,,,Na
11,Less cheese for my child ,Nothing different ,Nothing different ,Nothing different ,,,Nothing different ,Nothing different ,Fewer vegetables ,Nothing different ,Nothing different ,Nothing different ,Nothing different ,Nothing different ,,No mushroom for son ,No mushroom for son ,,Nothing different ,,Nothing different ,,,,,,Nothing different ,Nothing different ,,,,,,,,
"8,10",Lamb burger ,Nice steak,Variety of veg,Ketchup,Cheese on mash,,,Oven bakeD,Bread to dip,,,Pineapple!,Not too runny,just normal,,,,,normal ,Normal ,,,normal ,Not too much spice ,prawns,,sour cream ,Picked out kidney beans,made with chicken not mince ,,,not too spicy ,,,,
"9,10",,Keep the meat and gravy separate,,,They have beans with it rather than gravy and onions,,,,keep the gravy off the potatoes,,,no pepperoni on their pizza,,,,,,,,prefer a different kind of noodle,,,,,,,,,,,,,,,,
15,,,Only use veg they will like,,,,,,,,,,,,,,,,Not too spicy ,,,,More picky about flavourings ,,,,,,,,,,,,,
"4 or younger,6",My kids will eat this food every time,We just need to make sure the meat is not spiced or flavoured,Again make sure the food is not spiced for the kids,Kids eat this every time,Another easy meal that my kids eat,,"Needs to be something they will eat, nothing fancy",,My kids will eat this so long as they like them vegetables,,Kids will eat these every time,A kids favourite,My kids will eat this no problem,"My kids love pasta based meals, just depends on the flavour",My kids also love this but will sometimes not eat peppers or spinach we put in the break,My kids will eat this depending on the flavour,,My kids will sometimes eat this but usually we don't try,My kids will eat the rice but aren't keen on the sauces,"My kids love noodles, will sometimes eat the meat depending on the sauce",Same as the noodles,,My kids like plain chicken,My kids will generally eat plain rice with naans,My kids love noodles and will eat plain meats,,My kids like the wraps and plain chicken. We don't give them the spices ,,,,,,,,,My kids don't really eat this
"12,14",,,Prepare in the same way as for adults,,Prepare in the same way as for adults,Prepare in the same way as for adults,Less accompanying vegetables,,Prepare in the same way as for adults,,,,Less vegetables in the meat sauce,Prepare in the same way as for adults,Less likely to use tuna,,Les vegetables ,,,Prepare in the same way,,,Prepare in the same way,,,,Less spice,Less spice,Less spice,,,Prepare in the same way,,Prepare in the same way,,
"8,16 or older",Chicken,Pork sausages ,Chicken ,Cod,Lamb,,,,,Veggie ,,Veg,,Tuna,,,,,Chicken,Egg noodles,Plain,,Coconut milk chicken,,With egg,,,,,,,,,,,Plain
